9957,9561,10437,10921,8040,5683,5333
9996,9658,10767,11499,6754,5482,5212
9931,9490,10403,11012,7249,5812,5364
10067,9726,10830,11515,6731,5227,5136
10023,9545,9942,10400,9547,8128,6734
10039,9658,10639,11261,7726,6375,5924
10090,9752,10763,11490,7107,5172,5138
10009,9623,10741,11329,7635,5904,5408
9817,9106,9030,8588,15203,10914,8268
10050,9582,10173,10541,9675,8218,6864
9879,9376,10304,10923,7959,6446,5673
10236,9794,10408,10938,10464,7726,6894
10090,9534,10177,10463,11721,9626,8049
9847,9337,9877,10214,9393,7231,6200
10165,9825,10636,11350,10005,7405,6833
10081,9703,10492,11067,9462,8038,6765
10144,9708,10423,10742,9807,7980,6658
9748,9222,9810,10187,8698,7439,6219
10017,9528,10016,10002,12359,8174,6621
9706,9124,9291,9268,10881,6590,5708
9839,9370,10004,10248,8901,6215,5588
9956,9536,10503,11090,7562,5726,5375
9979,9652,10614,11308,7125,5633,5309
9985,9572,10398,10877,8508,6108,5489
9825,9357,10137,10244,10492,6283,5535
9966,9540,10389,10677,9997,7396,6278
9754,9266,10094,10223,8774,5953,5407
9737,9242,9908,10234,8470,6507,5551
9886,9390,10056,10586,7969,6170,5501
9904,9456,9898,10306,8065,5968,5440
9903,9529,10269,10646,7951,5878,5424
9937,9560,10655,11200,7993,5853,5387
9871,9408,10119,10529,9254,6713,5801
9976,9550,10347,10889,8964,6662,5863
9955,9542,10425,10814,9018,6159,5562
9886,9444,10354,10607,9714,6327,5534
9775,9214,9922,10166,10658,7474,5979
9458,8762,9046,8957,11095,7676,6012
9760,9184,9578,9845,9632,6911,5779
9840,9399,9845,10034,8362,6065,5503
9793,9341,10165,10363,7686,5756,5323
9917,9464,10457,11148,7523,6000,5441
9935,9506,10278,10879,7680,6084,5431
9938,9523,10285,10582,8872,5902,5409
9870,9398,10322,10441,9569,6058,5432
9871,9390,10423,10909,8772,6680,5640
9856,9327,10075,10431,10076,7533,6043
9720,9192,9446,9187,12366,7187,5887
9545,8954,9449,9004,13870,7956,6095
9896,9474,10148,10673,7385,6216,5733
10098,9741,10572,11274,9099,7346,6300
10059,9596,10235,10746,12527,9250,7262
9830,9326,9808,10172,8625,6532,5626
9889,9437,10495,10960,8482,5777,5498
9954,9558,10369,10979,7969,6070,5569
10003,9621,10500,11029,8565,6180,5672
10024,9643,10651,11304,7512,5927,5537
9947,9518,10533,11122,7551,5956,5422
9833,9297,10015,10337,9397,6074,5594
10003,9677,10204,10750,9398,7765,6195
9975,9577,10688,11229,8439,6024,5548
10005,9621,10635,11258,7871,5843,5533
9828,9341,10126,10288,10595,7788,6531
10056,9672,10524,11321,7828,6048,5647
10123,9766,11119,11930,7003,6564,6090
9996,9565,10147,10466,14054,9508,7638
9977,9603,10415,10921,7932,6663,5797
10520,10223,11499,12540,10474,10354,9043
10059,9789,10713,11455,7712,6381,5673
10942,10621,11673,12777,14902,14743,11323
10198,9966,10969,11874,9061,6534,6222
10448,9925,11028,11401,16815,13725,10688
10149,9849,10906,11736,6505,5455,5373
10054,9715,11049,11762,8288,6418,5964
10558,10186,10801,11504,14036,10724,8577
10009,9660,10982,11851,7823,6091,5744
10065,9540,10202,10145,21112,15509,11150
11339,11088,12262,13625,13265,12704,10882
11078,10859,12268,13226,19303,17880,13699
10382,10104,11158,11942,8113,7800,7271
10328,9892,11106,11801,11605,9842,8228
9876,9401,9947,10327,7593,6299,5945
9936,9472,10324,10680,10537,6835,5935
9863,9401,10085,10590,7390,5674,5468
9905,9442,10422,10766,8880,6158,5654
10097,9784,10835,11606,7449,5797,5625
10018,9671,10932,11494,7091,5257,5224
10204,9852,10852,11613,7940,7185,6327
9516,8836,8660,8438,12392,8082,6235
9842,9398,10100,10347,8140,6298,5677
9823,9353,9854,10100,9562,7006,5844
10044,9633,10684,11428,7036,5608,5386
10008,9638,10716,11326,7489,5987,5511
9938,9542,10311,10688,9092,6066,5518
9783,9226,9904,9892,11553,7445,5968
9656,8980,9144,8798,15341,10937,7712
9494,8797,8718,8388,13488,8992,6497
9917,9512,10314,10779,8431,6221,5633
9747,9193,9812,9958,10498,7251,5882
10015,9645,10579,11230,7477,5993,5503
9989,9552,10530,10968,8937,6312,5703
9922,9446,10506,10988,8429,6270,5627
10067,9698,10797,11440,8273,6026,5660
9745,9147,9937,10013,10533,6622,5722
10083,9715,10842,11553,7581,5939,5603
9489,8717,9032,8611,13030,8011,6282
9837,9364,9905,10214,10017,7451,5974
10053,9693,10722,11468,7330,6031,5555
10001,9649,10561,11228,7532,5793,5319
9911,9487,10327,10877,8570,6816,5964
9953,9530,10660,11069,7969,5478,5296
9554,8844,8854,8586,12849,8492,6408
10000,9614,9921,10449,12405,9895,7403
9992,9558,10184,10730,9444,7391,6071
9909,9411,10551,11019,8963,5877,5450
10035,9631,10694,11264,8380,5992,5545
10109,9764,10930,11611,10074,6906,6199
10053,9615,10559,10955,10297,8087,6538
9939,9540,10234,10831,7157,5636,5314
9966,9529,10305,10689,11036,7710,6199
10040,9615,10612,11297,7252,5455,5249
9954,9521,10639,11163,7019,5577,5277
9976,9559,10409,10864,7605,6115,5513
9976,9576,10470,10986,7995,5892,5445
9991,9647,10336,10953,7511,6678,5622
9996,9534,10642,11328,7850,5725,5381
9924,9438,10506,10805,7524,5854,5503
10008,9673,10455,11044,7058,5844,5452
9916,9535,10084,10510,10186,8035,6313
9966,9611,10568,11274,6663,5496,5302
10048,9707,10461,11116,8555,6772,5784
10054,9651,10793,11442,7142,5298,5223
10123,9778,10868,11684,7939,6089,5705
9926,9445,10641,11065,8525,5608,5341
10148,9759,10792,11498,10095,7351,6457
9847,9346,10238,10523,7854,6182,5374
10036,9602,10609,11071,10975,9295,7287
10027,9678,10508,11216,6487,5353,5280
10079,9689,10448,11009,10704,9199,7280
10041,9697,11004,11704,7097,5349,5266
9968,9406,9952,10332,15339,11188,8638
10047,9663,10571,11429,7277,6641,6022
10023,9577,10323,10981,8891,6908,6218
9828,9341,10170,10580,10143,8346,7062
9888,9353,10094,10941,8567,8286,7271
10054,9721,10716,11301,7248,5949,5753
10034,9654,10676,11285,8626,6867,5918
10087,9738,10827,11540,8583,7315,6590
9577,8871,9022,8584,15439,10749,7914
10018,9585,10326,10718,11853,7998,6542
10056,9700,10947,11636,6924,5339,5267
9775,9202,9211,9269,10743,8451,6685
10093,9792,10772,11516,7347,5663,5404
9864,9333,10248,10609,9307,7366,6361
9850,9349,10308,10590,10686,6772,5763
9831,9321,10069,10351,8854,6598,5822
9918,9488,10320,10748,8014,6144,5560
9935,9482,10404,11018,7803,5927,5481
9923,9494,10313,11008,7441,5578,5284
9946,9551,10231,10662,8052,5792,5381
9955,9540,10223,10665,7916,5770,5354
9809,9314,9974,10077,8741,6090,5430
9699,9174,9940,10036,8764,6228,5480
9638,9046,9574,9858,9189,7028,5802
10033,9620,10538,11291,8044,6779,5871
9996,9606,10355,10873,7755,6034,5487
9918,9481,10320,10566,9739,6163,5514
9888,9429,10380,10652,10221,6708,5701
9852,9333,10277,10699,9942,7331,5953
9867,9391,10161,10492,10347,7197,5879
9915,9463,10145,10309,11328,6768,5759
9819,9348,10159,10220,11539,6779,5723
9761,9236,10187,10459,10690,7278,5817
9827,9330,10127,10510,10629,7722,6102
9900,9451,10084,10387,11339,7526,6196
9984,9561,10607,11159,8659,6083,5510
9725,9218,9987,10192,8331,6073,5403
9709,9077,9624,9528,14736,10548,7523
10128,9759,10782,11427,9498,7874,6610
10062,9683,10648,11387,7433,5568,5340
9981,9488,10296,10694,13188,10120,7938
10019,9621,10659,11211,9297,7058,6096
10045,9703,10785,11483,7701,5849,5438
9767,9294,9161,9214,12974,9787,7223
9923,9585,9780,10137,9363,7994,6249
10063,9663,10485,11266,8518,6377,5750
10178,9783,10946,11496,11612,8819,7516
10003,9462,9809,9969,15156,10676,7836
9915,9420,10631,11013,9496,6209,5494
9581,8985,9049,8950,11617,8113,6230
9816,9290,10168,10295,11439,7018,5891
9725,9203,9690,9769,10088,6785,5750
9732,9195,9896,9809,13390,9398,6858
10057,9644,10279,10675,9817,6642,6110
9724,9199,9676,9521,13834,9198,6670
10191,9841,10610,11288,9065,7724,6752
9811,9279,9941,9920,13268,8258,6435
9860,9306,10157,10247,12164,7605,6256
9848,9287,10292,10505,11209,7311,6166
9971,9543,10763,11459,8328,6457,5864
9897,9527,10169,10562,8899,7199,5975
10161,9798,10784,11335,9417,7356,6321
10158,9794,10876,11573,8537,7655,6660
9735,9144,9086,8776,14507,11159,8156
9655,9084,9658,9574,10565,6796,5718
9703,9109,9823,10152,9118,6825,5635
9854,9382,10000,10518,8605,6214,5502
9937,9540,10122,10458,8151,5847,5401
9888,9471,10192,10555,7657,5759,5355
9854,9378,10333,10856,7800,6156,5468
9717,9130,9835,10144,9045,6708,5648
9963,9569,10637,11284,8268,6094,5451
9923,9505,10331,10843,9182,6761,5714
9827,9343,10036,10104,11281,6947,5784
9700,9132,9966,9791,11929,7094,5803
9807,9263,10286,10491,10779,6946,5716
9987,9600,10718,11246,8313,5938,5392
10080,9732,10850,11523,7045,5349,5174
10032,9668,10588,11236,7065,5307,5155
9930,9534,10304,10795,7619,5577,5261
9978,9576,10504,11037,7769,5795,5314
9749,9166,9508,9232,14015,8347,6327
9905,9469,10149,10278,12031,7255,6011
9979,9583,10446,10877,10572,6740,5806
9684,9099,9828,9871,11437,7634,5949
9860,9470,9768,10066,9830,8471,6606
10011,9650,10306,10802,8450,7547,6115
10135,9697,10464,11038,9529,6577,5956
9942,9394,10163,10341,13152,9828,7379
10018,9605,10553,10974,11219,9827,7572
9766,9280,10201,10621,8217,6261,5566
9759,9188,9942,10378,8574,6711,5733
9922,9471,10123,10720,8209,6349,5612
9997,9638,10575,11106,7937,5974,5563
9865,9418,10545,10878,8344,5861,5319
9813,9313,10260,10707,9498,7050,5796
9741,9195,9401,9303,11996,7771,6116
9796,9272,9669,9884,11554,8166,6380
9921,9523,10098,10509,9311,6537,5743
9947,9598,10191,10561,9216,6380,5825
9930,9534,10373,10797,8303,6409,5676
9765,9227,10040,10462,9550,6953,5806
9824,9286,9596,9714,12034,7901,6271
9630,9053,9383,8810,15176,8360,6337
9789,9276,10021,10242,10938,7700,6102
9670,9033,9291,9174,12817,7858,6208
10076,9722,10632,11402,7616,5894,5518
10068,9740,10899,11694,7408,5794,5490
9964,9418,10322,10723,10196,7470,6360
9897,9444,10432,10880,8202,6405,5839
10111,9824,10718,11516,7952,6011,5639
9659,8890,8930,8553,12788,8880,6762
9814,9367,9894,10058,9975,7816,6288
10364,10084,11291,12218,9106,7132,6388
10018,9476,10018,10114,13803,9457,7450
9813,9372,10317,10337,10444,6476,5585
9905,9502,10594,10898,8482,5877,5391
9749,9229,10153,10429,8264,6237,5475
9753,9249,9990,10158,8678,7186,5983
10388,10001,10731,11448,11890,9264,7713
9464,8735,9049,8743,14527,9124,6519
9865,9333,10039,10514,10261,7193,5887
10020,9606,10556,11295,8162,6477,5730
10050,9684,10571,11220,7439,5813,5433
10007,9636,10623,11230,7451,5743,5434
10046,9675,10814,11640,7220,5537,5312
10087,9698,10782,11488,8936,7439,6514
9714,9045,8835,8332,15519,11711,8570
9637,9043,9328,9014,15115,10274,7464
9843,9289,10334,10636,9647,6380,5741
9863,9317,10047,10188,11221,8046,6432
9511,8733,9085,8874,12500,7438,6075
9706,9115,9269,9389,10468,7193,5914
9667,9114,9205,9075,10548,6791,5759
9540,8931,9213,8973,10437,6883,5749
10074,9688,10501,10966,11077,7469,6362
10117,9771,10814,11485,9551,6895,6018
10016,9638,10712,11432,8363,6641,5832
10027,9580,10577,11415,8186,7191,6212
9981,9536,10048,10665,8568,7289,6298
9821,9313,10306,10939,8004,6670,5716
9978,9541,10204,10717,8662,6464,5671
9987,9609,10193,10588,8598,6052,5534
9913,9473,10283,10538,8911,5898,5444
9810,9359,10286,10522,8550,6135,5467
9741,9205,10102,10565,8396,6599,5652
9701,9064,9222,8881,15507,9605,6975
9521,8781,9134,8309,17681,9463,6729
9447,8723,9247,8597,15295,9171,6538
9565,8868,9484,9321,14279,9458,6661
9664,9001,9474,9494,13218,9149,6565
9781,9259,9679,9554,14357,8623,6593
9605,8998,9401,9157,12484,7859,6187
9793,9261,9895,10323,9245,6888,5787
9852,9405,9802,10237,8911,6422,5647
9820,9397,10005,10300,8776,6128,5575
9744,9240,9878,9990,9127,6233,5516
9570,8924,9377,9277,10077,6957,5748
9351,8547,8779,8384,11826,8220,6172
9448,8714,8762,8459,12741,8662,6444
9648,9043,9077,8924,11896,7773,6265
10013,9593,10584,11092,8093,6196,5695
9977,9545,10581,11262,8785,7181,6048
9977,9499,10250,10525,10944,7623,6244
9960,9498,10248,10299,12706,7697,6319
9977,9552,10432,10647,12428,8359,6610
9993,9509,10526,11058,10546,8247,6598
10045,9667,10618,11442,8734,7532,6366
9990,9543,10397,11129,8346,6641,5905
10136,9758,10550,11245,9378,6492,5884
10092,9726,10763,11188,10392,6701,5838
9881,9186,9561,9571,16459,11231,8331
10214,9822,10761,11259,10430,8444,7094
9580,8885,9059,8410,17866,10480,7290
9987,9634,10580,11199,7873,5818,5504
9967,9426,10480,10395,15084,10467,7809
10020,9684,10524,11477,7490,6141,5628
10081,9662,10766,11004,11542,9113,6973
10000,9679,10447,11220,7479,6256,5709
9479,8674,8941,8556,17803,10809,7912
10016,9618,10642,11452,7673,5941,5431
9662,8984,9181,8835,16661,11790,8342
10086,9718,10651,11356,7796,5715,5458
9621,9020,9300,8834,17189,11194,7482
9948,9593,10554,11067,8457,6363,5637
9704,9143,9409,9180,15097,10316,7079
9998,9637,10409,11052,8232,6328,5646
9746,9114,9386,9356,14441,9701,7202
10012,9663,10390,11035,8240,6555,5712
9752,9065,9516,9358,15634,9944,7389
9975,9624,10397,11145,8031,6417,5492
9738,9176,9879,9777,13819,8749,6841
9811,9208,9932,10315,10731,6456,5651
10421,10237,10532,11129,11830,9472,8140
9931,9507,10764,11369,7412,5636,5366
10211,9905,11234,12301,8451,6683,6372
9894,9449,10237,10489,9837,6388,5678
10125,9716,10632,11098,10110,7977,6718
10113,9731,10220,10654,10559,7902,6864
10004,9524,10284,10584,10941,8796,7013
10159,9777,10364,10893,8848,7021,6303
9946,9534,10459,10960,8974,6119,5525
9971,9512,10230,10719,9625,7266,6074
